signal_date,sector,instrument,direction,score,role,horizon
2023-08-18,chemical_energy,SP,-1,-0.7469459743642193,weakest,single_250
2023-08-18,ferrous,RB,-1,-0.14514534722262776,absolute,single_250
2023-08-18,government_bond,T,1,1.6759631862612145,absolute,single_250
2023-08-25,agriculture,M,1,2.0946905928319675,strongest,single_250
2023-08-25,agriculture,LH,-1,-1.7064455647335317,weakest,single_250
2023-08-25,base_metal,AL,1,0.3907706464631311,absolute,single_250
2023-08-25,chemical_energy,UR,1,0.910413973155347,strongest,single_250
2023-08-25,chemical_energy,SP,-1,-0.4504970161422162,weakest,single_250
2023-08-25,ferrous,RB,-1,-0.20663039802690483,absolute,single_250
2023-08-25,government_bond,T,1,1.4358815504989075,absolute,single_250
2023-09-01,agriculture,SR,1,1.953494101885544,strongest,single_250
2023-09-01,agriculture,LH,-1,-1.9858914924256568,weakest,single_250
2023-09-01,base_metal,AL,1,0.5014977419445255,absolute,single_250
2023-09-01,chemical_energy,FG,1,1.0514015603576823,strongest,single_250
2023-09-01,chemical_energy,SP,-1,-0.4642564068670344,weakest,single_250
2023-09-01,ferrous,RB,1,0.0026618820564552606,absolute,single_250
2023-09-01,government_bond,T,1,1.3046576928550306,absolute,single_250
2023-09-08,agriculture,SR,1,2.0579354212175005,strongest,single_250
2023-09-08,agriculture,LH,-1,-2.1269134011020845,weakest,single_250
2023-09-08,base_metal,AL,1,0.477555435087993,absolute,single_250
2023-09-08,chemical_energy,FG,1,0.8744495618269292,strongest,single_250
2023-09-08,chemical_energy,SP,-1,-0.5839184305771502,weakest,single_250
2023-09-08,ferrous,RB,1,0.10188465430896437,absolute,single_250
2023-09-08,government_bond,T,1,1.111323532188873,absolute,single_250
2023-09-15,agriculture,M,1,1.904155706023476,strongest,single_250
2023-09-15,agriculture,LH,-1,-1.8555595805623508,weakest,single_250
2023-09-15,base_metal,AL,1,0.5645105028129974,absolute,single_250
2023-09-15,chemical_energy,FG,1,0.7979182239162411,strongest,single_250
2023-09-15,chemical_energy,SP,-1,-0.5993750581758512,weakest,single_250
2023-09-15,ferrous,RB,1,0.2038293573588237,absolute,single_250
2023-09-15,government_bond,T,1,1.055426084091218,absolute,single_250
2023-09-22,agriculture,SR,1,1.691699212490661,strongest,single_250
2023-09-22,agriculture,LH,-1,-2.0166212765121316,weakest,single_250
2023-09-22,base_metal,AL,1,0.6314669110693908,absolute,single_250
2023-09-22,chemical_energy,FG,1,0.8070189688355265,strongest,single_250
2023-09-22,chemical_energy,MA,-1,-0.47514186501584726,weakest,single_250
2023-09-22,ferrous,RB,1,0.07768309048284562,absolute,single_250
2023-09-22,government_bond,T,1,1.1635488748268865,absolute,single_250
2023-09-28,agriculture,SR,1,1.758797733882362,strongest,single_250
2023-09-28,agriculture,LH,-1,-1.9446210947679456,weakest,single_250
2023-09-28,base_metal,AL,1,0.6362606062008201,absolute,single_250
2023-09-28,chemical_energy,FG,1,0.685827324366836,strongest,single_250
2023-09-28,chemical_energy,MA,-1,-0.4894118840064454,weakest,single_250
2023-09-28,ferrous,RB,1,0.06797725935030845,absolute,single_250
2023-09-28,government_bond,T,1,1.1604136978284438,absolute,single_250
2023-10-13,agriculture,SR,1,1.6216496903815274,strongest,single_250
2023-10-13,agriculture,LH,-1,-2.088692852656412,weakest,single_250
2023-10-13,base_metal,AL,1,0.6016612191056869,absolute,single_250
2023-10-13,chemical_energy,FG,1,0.506990948211293,strongest,single_250
2023-10-13,chemical_energy,MA,-1,-0.6907571625164995,weakest,single_250
2023-10-13,ferrous,RB,-1,-0.2721821486956882,absolute,single_250
2023-10-13,government_bond,T,1,1.2922845241404806,absolute,single_250
2023-10-20,agriculture,SR,1,1.6355505415160647,strongest,single_250
2023-10-20,agriculture,LH,-1,-2.540082234055817,weakest,single_250
2023-10-20,base_metal,AL,1,0.49676867504245587,absolute,single_250
2023-10-20,chemical_energy,UR,1,0.5477142433451411,strongest,single_250
2023-10-20,chemical_energy,MA,-1,-0.7824590375858337,weakest,single_250
2023-10-20,ferrous,RB,-1,-0.20183849533031215,absolute,single_250
2023-10-20,government_bond,T,1,1.2816808698455824,absolute,single_250
2023-10-27,agriculture,M,1,1.5170546303260684,strongest,single_250
2023-10-27,agriculture,LH,-1,-2.629906953697137,weakest,single_250
2023-10-27,base_metal,AL,1,0.5961131549422338,absolute,single_250
2023-10-27,chemical_energy,UR,1,0.773130769592733,strongest,single_250
2023-10-27,chemical_energy,MA,-1,-0.5797753461896519,weakest,single_250
2023-10-27,ferrous,RB,1,0.0906457452285063,absolute,single_250
2023-10-27,government_bond,T,1,1.175246887909473,absolute,single_250
2023-11-03,agriculture,SR,1,1.7363124679295125,strongest,single_250
2023-11-03,agriculture,LH,-1,-2.447891961815014,weakest,single_250
2023-11-03,base_metal,AL,1,0.6219175130236362,absolute,single_250
2023-11-03,chemical_energy,UR,1,1.0409762573578385,strongest,single_250
2023-11-03,chemical_energy,SP,-1,-0.4763269155049515,weakest,single_250
2023-11-03,ferrous,RB,1,0.3502204222409438,absolute,single_250
2023-11-03,government_bond,T,1,1.392437407842927,absolute,single_250
2023-11-10,agriculture,SR,1,1.8713997538070801,strongest,single_250
2023-11-10,agriculture,LH,-1,-2.2952880576482464,weakest,single_250
2023-11-10,base_metal,AL,1,0.8115332650019511,absolute,single_250
2023-11-10,chemical_energy,FG,1,1.080085050651822,strongest,single_250
2023-11-10,chemical_energy,SP,-1,-0.5807002188849689,weakest,single_250
2023-11-10,ferrous,RB,1,0.5892181568494609,absolute,single_250
2023-11-10,government_bond,T,1,1.2921261094333145,absolute,single_250
2023-11-17,agriculture,SR,1,1.6546698937312407,strongest,single_250
2023-11-17,agriculture,LH,-1,-2.3247091948143064,weakest,single_250
2023-11-17,base_metal,AL,1,0.5121036560691316,absolute,single_250
2023-11-17,chemical_energy,FG,1,0.9688977317477528,strongest,single_250
2023-11-17,chemical_energy,SC,-1,-0.6071913141723709,weakest,single_250
2023-11-17,ferrous,RB,1,0.5360579105528488,absolute,single_250
2023-11-17,government_bond,T,1,1.317820945435392,absolute,single_250
2023-11-24,agriculture,SR,1,1.4932072635515161,strongest,single_250
2023-11-24,agriculture,LH,-1,-2.438418374784024,weakest,single_250
2023-11-24,base_metal,AL,1,0.3075233296695437,absolute,single_250
2023-11-24,chemical_energy,FG,1,0.9277068613493211,strongest,single_250
2023-11-24,chemical_energy,SP,-1,-0.635720317479237,weakest,single_250
2023-11-24,ferrous,RB,1,0.43312335979625294,absolute,single_250
2023-11-24,government_bond,T,1,1.6482011672774912,absolute,single_250
2023-12-01,agriculture,SR,1,1.2940059710520118,strongest,single_250
2023-12-01,agriculture,LH,-1,-2.4890421049530858,weakest,single_250
2023-12-01,base_metal,AL,1,0.2305900272370022,absolute,single_250
2023-12-01,chemical_energy,FG,1,1.3434586921851606,strongest,single_250
2023-12-01,chemical_energy,SP,-1,-1.028159318239341,weakest,single_250
2023-12-01,ferrous,RB,1,0.378722433600216,absolute,single_250
2023-12-01,government_bond,T,1,1.732986898534135,absolute,single_250
2023-12-08,agriculture,M,1,1.2247062905898596,strongest,single_250
2023-12-08,agriculture,LH,-1,-2.3822795917065993,weakest,single_250
2023-12-08,base_metal,AL,1,0.14376784204300652,absolute,single_250
2023-12-08,chemical_energy,FG,1,1.1371123895814532,strongest,single_250
2023-12-08,chemical_energy,SP,-1,-0.810598634820641,weakest,single_250
2023-12-08,ferrous,RB,1,0.37101540339111244,absolute,single_250
2023-12-08,government_bond,T,1,2.0622113238460864,absolute,single_250
2023-12-15,agriculture,M,1,1.2001729890561366,strongest,single_250
2023-12-15,agriculture,LH,-1,-2.5267729660300775,weakest,single_250
2023-12-15,base_metal,AL,1,0.1826276071031118,absolute,single_250
2023-12-15,chemical_energy,FG,1,0.8613979935167572,strongest,single_250
2023-12-15,chemical_energy,SP,-1,-1.1155508598446482,weakest,single_250
2023-12-15,ferrous,RB,1,0.10132270056221243,absolute,single_250
2023-12-15,government_bond,T,1,2.2118329129623144,absolute,single_250
2023-12-22,agriculture,M,1,0.9536559320581671,strongest,single_250
2023-12-22,agriculture,LH,-1,-1.9984381020899025,weakest,single_250
2023-12-22,base_metal,AL,1,0.5562020457985022,absolute,single_250
2023-12-22,chemical_energy,FG,1,0.9600971553130822,strongest,single_250
2023-12-22,chemical_energy,SP,-1,-1.0628474409593756,weakest,single_250
2023-12-22,ferrous,RB,1,0.0455784053858745,absolute,single_250
2023-12-22,government_bond,T,1,2.178312058130269,absolute,single_250
2023-12-29,agriculture,M,1,1.1061406224795836,strongest,single_250
2023-12-29,agriculture,LH,-1,-1.9480775101249175,weakest,single_250
2023-12-29,base_metal,AL,1,0.7553031263748025,absolute,single_250
2023-12-29,chemical_energy,FG,1,0.9986721439172107,strongest,single_250
2023-12-29,chemical_energy,SP,-1,-0.8758695503575213,weakest,single_250
2023-12-29,ferrous,RB,1,0.04100826931206799,absolute,single_250
2023-12-29,government_bond,T,1,2.120502503414779,absolute,single_250
2024-01-05,agriculture,SR,1,0.882460841886645,strongest,single_250
2024-01-05,agriculture,LH,-1,-2.411763307146556,weakest,single_250
2024-01-05,base_metal,AL,1,0.566670208610366,absolute,single_250
2024-01-05,chemical_energy,FG,1,0.867608750912647,strongest,single_250
2024-01-05,chemical_energy,SP,-1,-0.9035639235345357,weakest,single_250
2024-01-05,ferrous,RB,-1,-0.0917542484856206,absolute,single_250
2024-01-05,government_bond,T,1,2.079693080880607,absolute,single_250
2024-01-12,agriculture,SR,1,0.8331845598718974,strongest,single_250
2024-01-12,agriculture,LH,-1,-2.103023266051518,weakest,single_250
2024-01-12,base_metal,AL,1,0.6745274721658242,absolute,single_250
2024-01-12,chemical_energy,FG,1,0.4355044361145908,strongest,single_250
2024-01-12,chemical_energy,SP,-1,-0.9298826617167965,weakest,single_250
2024-01-12,ferrous,RB,-1,-0.2909799567262287,absolute,single_250
2024-01-12,government_bond,T,1,1.949659227954552,absolute,single_250
2024-01-19,agriculture,SR,1,1.1309205308523729,strongest,single_250
2024-01-19,agriculture,LH,-1,-2.008472422935887,weakest,single_250
2024-01-19,base_metal,AL,1,0.5751628056526792,absolute,single_250
2024-01-19,chemical_energy,FG,1,0.5018456573371869,strongest,single_250
2024-01-19,chemical_energy,SP,-1,-0.7153423926093347,weakest,single_250
2024-01-19,ferrous,RB,-1,-0.36464275804953666,absolute,single_250
2024-01-19,government_bond,T,1,2.22465082124672,absolute,single_250
2024-01-26,agriculture,SR,1,1.1701367249699912,strongest,single_250
2024-01-26,agriculture,LH,-1,-1.8166165302764699,weakest,single_250
2024-01-26,base_metal,AL,1,0.5582820763315044,absolute,single_250
2024-01-26,chemical_energy,FG,1,0.62867843069933,strongest,single_250
2024-01-26,chemical_energy,SP,-1,-0.7990132262719162,weakest,single_250
2024-01-26,ferrous,RB,-1,-0.2731040247447911,absolute,single_250
2024-01-26,government_bond,T,1,2.403865278785365,absolute,single_250
2024-02-02,agriculture,SR,1,0.9773006589490241,strongest,single_250
2024-02-02,agriculture,LH,-1,-1.8737238087588717,weakest,single_250
2024-02-02,base_metal,AL,1,0.3422896042794002,absolute,single_250
2024-02-02,chemical_energy,FG,1,0.6013736160582185,strongest,single_250
2024-02-02,chemical_energy,SP,-1,-1.26702562917581,weakest,single_250
2024-02-02,ferrous,RB,-1,-0.5330790137469366,absolute,single_250
2024-02-02,government_bond,T,1,2.454711602158215,absolute,single_250
2024-02-08,agriculture,SR,1,1.0447119984541466,strongest,single_250
2024-02-08,agriculture,LH,-1,-1.9238278001811173,weakest,single_250
2024-02-08,base_metal,AL,1,0.3264362485824972,absolute,single_250
2024-02-08,chemical_energy,FG,1,0.7570687621094537,strongest,single_250
2024-02-08,chemical_energy,SP,-1,-1.3071211846947515,weakest,single_250
2024-02-08,ferrous,RB,-1,-0.34927243110899187,absolute,single_250
2024-02-08,government_bond,T,1,2.2577588118522085,absolute,single_250
2024-02-23,agriculture,CF,1,0.7958034943843211,strongest,single_250
2024-02-23,agriculture,LH,-1,-1.9653981740301294,weakest,single_250
2024-02-23,base_metal,AL,1,0.5287548115233104,absolute,single_250
2024-02-23,chemical_energy,FG,1,0.6177221110007934,strongest,single_250
2024-02-23,chemical_energy,SP,-1,-0.9080904647397593,weakest,single_250
2024-02-23,ferrous,RB,-1,-0.36278059065188106,absolute,single_250
2024-02-23,government_bond,T,1,2.3603979873843444,absolute,single_250
2024-03-01,agriculture,CF,1,0.7088244542675299,strongest,single_250
2024-03-01,agriculture,LH,-1,-2.057286063764267,weakest,single_250
2024-03-01,base_metal,AL,1,0.48711081797616923,absolute,single_250
2024-03-01,chemical_energy,FG,1,0.514393667338905,strongest,single_250
2024-03-01,chemical_energy,SP,-1,-0.8354781544582024,weakest,single_250
2024-03-01,ferrous,RB,-1,-0.6965286354604425,absolute,single_250
2024-03-01,government_bond,T,1,2.357973013216739,absolute,single_250
2024-03-08,agriculture,M,1,0.8524744610077009,strongest,single_250
2024-03-08,agriculture,LH,-1,-1.912109549428239,weakest,single_250
2024-03-08,base_metal,AL,1,0.7807210704573286,absolute,single_250
2024-03-08,chemical_energy,SC,1,0.5464771227907887,strongest,single_250
2024-03-08,chemical_energy,SP,-1,-0.626382595287049,weakest,single_250
2024-03-08,ferrous,RB,-1,-0.8217378021586415,absolute,single_250
2024-03-08,government_bond,T,1,2.4130115419635763,absolute,single_250
2024-03-15,agriculture,M,1,1.0031360554858315,strongest,single_250
2024-03-15,agriculture,LH,-1,-1.802063263982655,weakest,single_250
2024-03-15,base_metal,AL,1,0.7319560163633619,absolute,single_250
2024-03-15,chemical_energy,RU,1,0.5241215013092129,strongest,single_250
2024-03-15,chemical_energy,SP,-1,-0.5254577643813483,weakest,single_250
2024-03-15,ferrous,RB,-1,-1.1491693360776418,absolute,single_250
2024-03-15,government_bond,T,1,2.182160774896081,absolute,single_250
2024-03-22,agriculture,M,1,0.988620229643162,strongest,single_250
2024-03-22,agriculture,LH,-1,-1.3946875772823437,weakest,single_250
2024-03-22,base_metal,AL,1,0.8553284714779021,absolute,single_250
2024-03-22,chemical_energy,SC,1,0.6149343715406994,strongest,single_250
2024-03-22,chemical_energy,SP,-1,-0.17030588123385038,weakest,single_250
2024-03-22,ferrous,RB,-1,-1.212401099675,absolute,single_250
2024-03-22,government_bond,T,1,2.0376236234719944,absolute,single_250
2024-03-29,agriculture,M,1,1.220797071982385,strongest,single_250
2024-03-29,agriculture,LH,-1,-1.6023400100302343,weakest,single_250
2024-03-29,base_metal,AL,1,1.1865026206931235,absolute,single_250
2024-03-29,chemical_energy,SC,1,1.1497818350562619,strongest,single_250
2024-03-29,chemical_energy,MA,-1,-0.07987065287471219,weakest,single_250
2024-03-29,ferrous,RB,-1,-1.2661010661298961,absolute,single_250
2024-03-29,government_bond,T,1,2.0477417136481435,absolute,single_250
2024-04-03,agriculture,M,1,1.264805148185,strongest,single_250
2024-04-03,agriculture,LH,-1,-1.5511091938933483,weakest,single_250
2024-04-03,base_metal,AL,1,1.1775807256789466,absolute,single_250
2024-04-03,chemical_energy,SC,1,1.0943091863156096,strongest,single_250
2024-04-03,chemical_energy,MA,-1,-0.019962669323072408,weakest,single_250
2024-04-03,ferrous,RB,-1,-1.066289586835372,absolute,single_250
2024-04-03,government_bond,T,1,2.0551410279052926,absolute,single_250
2024-04-12,agriculture,M,1,1.329755974038435,strongest,single_250
2024-04-12,agriculture,LH,-1,-1.4958423719091893,weakest,single_250
2024-04-12,base_metal,AL,1,1.3096955183126713,absolute,single_250
2024-04-12,chemical_energy,SC,1,1.061914664133906,strongest,single_250
2024-04-12,ferrous,RB,-1,-0.949782016923997,absolute,single_250
2024-04-12,government_bond,T,1,2.208703515592971,absolute,single_250
2024-04-19,agriculture,M,1,1.3416359878699107,strongest,single_250
2024-04-19,agriculture,LH,-1,-1.33467180976483,weakest,single_250
2024-04-19,base_metal,AL,1,1.1026350739920086,absolute,single_250
2024-04-19,chemical_energy,UR,1,0.7337342782058055,strongest,single_250
2024-04-19,ferrous,RB,-1,-0.6792030706902198,absolute,single_250
2024-04-19,government_bond,T,1,2.2211587934983643,absolute,single_250
2024-04-26,agriculture,M,1,1.4464495676910707,strongest,single_250
2024-04-26,agriculture,LH,-1,-1.3554397566287975,weakest,single_250
2024-04-26,base_metal,AL,1,1.1948976656557286,absolute,single_250
2024-04-26,chemical_energy,UR,1,0.6565612579483638,strongest,single_250
2024-04-26,ferrous,RB,-1,-0.5222672380167045,absolute,single_250
2024-04-26,government_bond,T,1,1.915180160857899,absolute,single_250
2024-04-30,agriculture,M,1,1.4000209636894285,strongest,single_250
2024-04-30,agriculture,LH,-1,-1.616932243281333,weakest,single_250
2024-04-30,base_metal,AL,1,1.0575173899428434,absolute,single_250
2024-04-30,chemical_energy,UR,1,0.5577388223170642,strongest,single_250
2024-04-30,chemical_energy,FG,-1,-0.07292449862030338,weakest,single_250
2024-04-30,ferrous,RB,-1,-0.6538784662682933,absolute,single_250
2024-04-30,government_bond,T,1,1.852521734647233,absolute,single_250
2024-05-10,agriculture,M,1,1.835334124671445,strongest,single_250
2024-05-10,agriculture,LH,-1,-1.4728879796510486,weakest,single_250
2024-05-10,base_metal,AL,1,1.206188734438012,absolute,single_250
2024-05-10,chemical_energy,UR,1,0.7616759066666647,strongest,single_250
2024-05-10,chemical_energy,FG,-1,-0.06454367679147649,weakest,single_250
2024-05-10,ferrous,RB,-1,-0.23036180601571835,absolute,single_250
2024-05-10,government_bond,T,1,1.800394861118585,absolute,single_250
2024-05-17,agriculture,M,1,1.8057724754451,strongest,single_250
2024-05-17,agriculture,LH,-1,-1.3893244803306424,weakest,single_250
2024-05-17,base_metal,AL,1,1.5121667663355962,absolute,single_250
2024-05-17,chemical_energy,SC,1,0.9640936789193217,strongest,single_250
2024-05-17,ferrous,RB,-1,-0.042877528735669274,absolute,single_250
2024-05-17,government_bond,T,1,1.4773305866274704,absolute,single_250
2024-05-24,agriculture,M,1,1.7781290289386869,strongest,single_250
2024-05-24,agriculture,LH,-1,-1.3072185477745462,weakest,single_250
2024-05-24,base_metal,AL,1,1.6018458587130542,absolute,single_250
2024-05-24,chemical_energy,UR,1,1.0874218592546896,strongest,single_250
2024-05-24,ferrous,RB,1,0.14298418228273158,absolute,single_250
2024-05-24,government_bond,T,1,1.5432305148496415,absolute,single_250
2024-05-31,agriculture,M,1,1.7733132223553212,strongest,single_250
2024-05-31,agriculture,LH,-1,-1.267928846624124,weakest,single_250
2024-05-31,base_metal,AL,1,1.6367398113887937,absolute,single_250
2024-05-31,chemical_energy,UR,1,1.1614152852959256,strongest,single_250
2024-05-31,ferrous,RB,-1,-0.09938904712691754,absolute,single_250
2024-05-31,government_bond,T,1,1.5678756888550476,absolute,single_250
2024-06-07,agriculture,M,1,1.777471520435592,strongest,single_250
2024-06-07,agriculture,LH,-1,-1.3743638436156367,weakest,single_250
2024-06-07,base_metal,AL,1,1.5864142165688047,absolute,single_250
2024-06-07,chemical_energy,UR,1,1.279378645820572,strongest,single_250
2024-06-07,ferrous,RB,1,0.07010186318617424,absolute,single_250
2024-06-07,government_bond,T,1,1.7024631519586815,absolute,single_250
2024-06-14,agriculture,M,1,1.7308052950933834,strongest,single_250
2024-06-14,agriculture,LH,-1,-1.2081906116925063,weakest,single_250
2024-06-14,base_metal,AL,1,1.248141716874737,absolute,single_250
2024-06-14,chemical_energy,UR,1,1.1065741378932483,strongest,single_250
2024-06-14,ferrous,RB,-1,-0.05174117934043584,absolute,single_250
2024-06-14,government_bond,T,1,1.6049523535744739,absolute,single_250
2024-06-21,agriculture,M,1,1.4953726082343386,strongest,single_250
2024-06-21,agriculture,LH,-1,-1.2828835713827607,weakest,single_250
2024-06-21,base_metal,AL,1,1.2285816742255478,absolute,single_250
2024-06-21,chemical_energy,UR,1,1.2124126165267006,strongest,single_250
2024-06-21,ferrous,RB,-1,-0.3677555177427468,absolute,single_250
2024-06-21,government_bond,T,1,1.7123823796001658,absolute,single_250
2024-06-28,agriculture,M,1,1.3882535396909599,strongest,single_250
2024-06-28,agriculture,LH,-1,-1.4051517334769255,weakest,single_250
2024-06-28,base_metal,AL,1,1.0667737541829214,absolute,single_250
2024-06-28,chemical_energy,UR,1,1.2191519241761712,strongest,single_250
2024-06-28,ferrous,RB,-1,-0.5959387924364565,absolute,single_250
2024-06-28,government_bond,T,1,1.8382952882253631,absolute,single_250
2024-07-05,agriculture,M,1,1.0439006865835865,strongest,single_250
2024-07-05,agriculture,AP,-1,-1.156510131784769,weakest,single_250
2024-07-05,base_metal,AL,1,1.1974574267524274,absolute,single_250
2024-07-05,chemical_energy,UR,1,1.1439965722943424,strongest,single_250
2024-07-05,ferrous,RB,-1,-0.4153306521105334,absolute,single_250
2024-07-05,government_bond,T,1,1.7856725313609394,absolute,single_250
2024-07-12,agriculture,M,1,0.5258729815838369,strongest,single_250
2024-07-12,agriculture,LH,-1,-1.1606770479861819,weakest,single_250
2024-07-12,base_metal,AL,1,0.9853752580472348,absolute,single_250
2024-07-12,chemical_energy,UR,1,0.868656707507539,strongest,single_250
2024-07-12,ferrous,RB,-1,-0.6459286079287042,absolute,single_250
2024-07-12,government_bond,T,1,1.7551874620711934,absolute,single_250
2024-07-19,agriculture,P,1,0.48096215200443343,strongest,single_250
2024-07-19,agriculture,C,-1,-1.2762046079047131,weakest,single_250
2024-07-19,base_metal,AL,1,0.8577755105338396,absolute,single_250
2024-07-19,chemical_energy,UR,1,0.6780280547427424,strongest,single_250
2024-07-19,ferrous,RB,-1,-0.5269029029620543,absolute,single_250
2024-07-19,government_bond,T,1,1.8105437206741886,absolute,single_250
2024-07-26,agriculture,P,1,0.4658664188701207,strongest,single_250
2024-07-26,agriculture,C,-1,-1.3255231845801498,weakest,single_250
2024-07-26,base_metal,AL,1,0.5978107912285776,absolute,single_250
2024-07-26,chemical_energy,UR,1,0.6502910734489401,strongest,single_250
2024-07-26,chemical_energy,FG,-1,-0.1569718172832989,weakest,single_250
2024-07-26,ferrous,RB,-1,-0.7815560985999442,absolute,single_250
2024-07-26,government_bond,T,1,1.9350898383074264,absolute,single_250
2024-08-02,agriculture,P,1,0.5441120161625894,strongest,single_250
2024-08-02,agriculture,AP,-1,-1.291500177554388,weakest,single_250
2024-08-02,base_metal,AL,1,0.54679986911119,absolute,single_250
2024-08-02,chemical_energy,UR,1,0.6261229010402068,strongest,single_250
2024-08-02,chemical_energy,FG,-1,-0.14111629776879317,weakest,single_250
2024-08-02,ferrous,RB,-1,-0.9608265931440442,absolute,single_250
2024-08-02,government_bond,T,1,1.9793774347404525,absolute,single_250
2024-08-09,agriculture,P,1,0.431303748108145,strongest,single_250
2024-08-09,agriculture,CF,-1,-1.6254840292502502,weakest,single_250
2024-08-09,base_metal,AL,1,0.44876786080931963,absolute,single_250
2024-08-09,chemical_energy,RU,1,0.3814581412998087,strongest,single_250
2024-08-09,chemical_energy,FG,-1,-0.4017521854580827,weakest,single_250
2024-08-09,ferrous,RB,-1,-1.237449850809755,absolute,single_250
2024-08-09,government_bond,T,1,2.0290526686108836,absolute,single_250
2024-08-16,agriculture,P,1,0.3689173082092249,strongest,single_250
2024-08-16,agriculture,CF,-1,-1.749075552530483,weakest,single_250
2024-08-16,base_metal,AL,1,0.5057948494433907,absolute,single_250
2024-08-16,chemical_energy,RU,1,0.5509631597797234,strongest,single_250
2024-08-16,chemical_energy,FG,-1,-0.7577041852247497,weakest,single_250
2024-08-16,ferrous,RB,-1,-1.3809794916626121,absolute,single_250
2024-08-16,government_bond,T,1,1.6830957081021714,absolute,single_250
2024-08-23,agriculture,P,1,0.6315102698769792,strongest,single_250
2024-08-23,agriculture,CF,-1,-1.5578701689625987,weakest,single_250
2024-08-23,base_metal,AL,1,0.7838777757957145,absolute,single_250
2024-08-23,chemical_energy,RU,1,0.6762468112200417,strongest,single_250
2024-08-23,chemical_energy,FG,-1,-0.7605687159760426,weakest,single_250
2024-08-23,ferrous,RB,-1,-1.06674819794337,absolute,single_250
2024-08-23,government_bond,T,1,1.7128368945534873,absolute,single_250
2024-08-30,agriculture,P,1,0.5308209598020524,strongest,single_250
2024-08-30,agriculture,CF,-1,-1.4295127275458746,weakest,single_250
2024-08-30,base_metal,AL,1,0.6930036365632506,absolute,single_250
2024-08-30,chemical_energy,RU,1,0.7174434239820913,strongest,single_250
2024-08-30,chemical_energy,FG,-1,-0.911641983849196,weakest,single_250
2024-08-30,ferrous,RB,-1,-0.9779395999040266,absolute,single_250
2024-08-30,government_bond,T,1,1.3590766225238964,absolute,single_250
2024-09-06,agriculture,P,1,0.388536351136994,strongest,single_250
2024-09-06,agriculture,CF,-1,-1.8252482467698627,weakest,single_250
2024-09-06,base_metal,AL,1,0.3954824157825101,absolute,single_250
2024-09-06,chemical_energy,RU,1,0.6014353401376215,strongest,single_250
2024-09-06,chemical_energy,FG,-1,-1.0002137723841573,weakest,single_250
2024-09-06,ferrous,RB,-1,-1.3497492302237197,absolute,single_250
2024-09-06,government_bond,T,1,1.709052310540907,absolute,single_250
2024-09-13,agriculture,P,1,0.2959104060338758,strongest,single_250
2024-09-13,agriculture,C,-1,-1.8983147120489683,weakest,single_250
2024-09-13,base_metal,AL,1,0.4258820672455508,absolute,single_250
2024-09-13,chemical_energy,RU,1,0.46989492558100654,strongest,single_250
2024-09-13,chemical_energy,FG,-1,-1.6080632714302425,weakest,single_250
2024-09-13,ferrous,RB,-1,-1.28201715294032,absolute,single_250
2024-09-13,government_bond,T,1,2.1572345810232596,absolute,single_250
2024-09-20,agriculture,P,1,0.6601594079668023,strongest,single_250
2024-09-20,agriculture,C,-1,-2.058949868117226,weakest,single_250
2024-09-20,base_metal,AL,1,0.4519693603755626,absolute,single_250
2024-09-20,chemical_energy,RU,1,0.6400714159228704,strongest,single_250
2024-09-20,chemical_energy,FG,-1,-1.5649295870873374,weakest,single_250
2024-09-20,ferrous,RB,-1,-1.2839436226276344,absolute,single_250
2024-09-20,government_bond,T,1,2.3836372210399186,absolute,single_250
2024-09-27,agriculture,P,1,1.002832946352923,strongest,single_250
2024-09-27,agriculture,C,-1,-1.926770102452706,weakest,single_250
2024-09-27,base_metal,AL,1,0.5514224452395159,absolute,single_250
2024-09-27,chemical_energy,RU,1,0.8360976067721096,strongest,single_250
2024-09-27,chemical_energy,FG,-1,-1.1753764521118668,weakest,single_250
2024-09-27,ferrous,RB,-1,-0.9530943783907952,absolute,single_250
2024-09-27,government_bond,T,1,1.453878713713091,absolute,single_250
2024-09-30,agriculture,P,1,0.968210080311438,strongest,single_250
2024-09-30,agriculture,C,-1,-1.8328610685630413,weakest,single_250
2024-09-30,base_metal,AL,1,0.5430543965424705,absolute,single_250
2024-09-30,chemical_energy,RU,1,1.126282765251773,strongest,single_250
2024-09-30,chemical_energy,FG,-1,-0.9773834839160298,weakest,single_250
2024-09-30,ferrous,RB,-1,-0.6192324705116858,absolute,single_250
2024-09-30,government_bond,T,1,1.447125156399428,absolute,single_250
2024-10-11,agriculture,P,1,1.348206009856819,strongest,single_250
2024-10-11,agriculture,C,-1,-1.8219502638401817,weakest,single_250
2024-10-11,base_metal,AL,1,0.6607526543075952,absolute,single_250
2024-10-11,chemical_energy,RU,1,0.7355767428500586,strongest,single_250
2024-10-11,chemical_energy,FG,-1,-1.122938692552264,weakest,single_250
2024-10-11,ferrous,RB,-1,-0.6529914805647652,absolute,single_250
2024-10-11,government_bond,T,1,1.625019914162977,absolute,single_250
2024-10-18,agriculture,P,1,1.1411273307537997,strongest,single_250
2024-10-18,agriculture,C,-1,-1.7845354702041896,weakest,single_250
2024-10-18,base_metal,AL,1,0.4610099201040061,absolute,single_250
2024-10-18,chemical_energy,RU,1,0.7959060986303689,strongest,single_250
2024-10-18,chemical_energy,FG,-1,-0.9710115265354133,weakest,single_250
