signal_date,sector,instrument,direction,score,role
2024-03-22,ferrous,RB,-1,-1.212401099675,absolute
2024-03-22,government_bond,T,1,2.0376236234719944,absolute
2024-03-29,agriculture,M,1,1.220797071982385,strongest
2024-03-29,agriculture,LH,-1,-1.6023400100302343,weakest
2024-03-29,base_metal,AL,1,1.1865026206931235,absolute
2024-03-29,chemical_energy,SC,1,1.1497818350562619,strongest
2024-03-29,chemical_energy,MA,-1,-0.07987065287471219,weakest
2024-03-29,ferrous,RB,-1,-1.2661010661298961,absolute
2024-03-29,government_bond,T,1,2.0477417136481435,absolute
2024-04-03,agriculture,M,1,1.264805148185,strongest
2024-04-03,agriculture,LH,-1,-1.5511091938933483,weakest
2024-04-03,base_metal,AL,1,1.1775807256789466,absolute
2024-04-03,chemical_energy,SC,1,1.0943091863156096,strongest
2024-04-03,chemical_energy,MA,-1,-0.019962669323072408,weakest
2024-04-03,ferrous,RB,-1,-1.066289586835372,absolute
2024-04-03,government_bond,T,1,2.0551410279052926,absolute
2024-04-12,agriculture,M,1,1.329755974038435,strongest
2024-04-12,agriculture,LH,-1,-1.4958423719091893,weakest
2024-04-12,base_metal,AL,1,1.3096955183126713,absolute
2024-04-12,chemical_energy,SC,1,1.061914664133906,strongest
2024-04-12,ferrous,RB,-1,-0.949782016923997,absolute
2024-04-12,government_bond,T,1,2.208703515592971,absolute
2024-04-19,agriculture,M,1,1.3416359878699107,strongest
2024-04-19,agriculture,LH,-1,-1.33467180976483,weakest
2024-04-19,base_metal,AL,1,1.1026350739920086,absolute
2024-04-19,chemical_energy,UR,1,0.7337342782058055,strongest
2024-04-19,ferrous,RB,-1,-0.6792030706902198,absolute
2024-04-19,government_bond,T,1,2.2211587934983643,absolute
2024-04-26,agriculture,M,1,1.4464495676910707,strongest
2024-04-26,agriculture,LH,-1,-1.3554397566287975,weakest
2024-04-26,base_metal,AL,1,1.1948976656557286,absolute
2024-04-26,chemical_energy,UR,1,0.6565612579483638,strongest
2024-04-26,ferrous,RB,-1,-0.5222672380167045,absolute
2024-04-26,government_bond,T,1,1.915180160857899,absolute
2024-04-30,agriculture,M,1,1.4000209636894285,strongest
2024-04-30,agriculture,LH,-1,-1.616932243281333,weakest
2024-04-30,base_metal,AL,1,1.0575173899428434,absolute
2024-04-30,chemical_energy,UR,1,0.5577388223170642,strongest
2024-04-30,chemical_energy,FG,-1,-0.07292449862030338,weakest
2024-04-30,ferrous,RB,-1,-0.6538784662682933,absolute
2024-04-30,government_bond,T,1,1.852521734647233,absolute
2024-05-10,agriculture,M,1,1.835334124671445,strongest
2024-05-10,agriculture,LH,-1,-1.4728879796510486,weakest
2024-05-10,base_metal,AL,1,1.206188734438012,absolute
2024-05-10,chemical_energy,UR,1,0.7616759066666647,strongest
2024-05-10,chemical_energy,FG,-1,-0.06454367679147649,weakest
2024-05-10,ferrous,RB,-1,-0.23036180601571835,absolute
2024-05-10,government_bond,T,1,1.800394861118585,absolute
2024-05-17,agriculture,M,1,1.8057724754451,strongest
2024-05-17,agriculture,LH,-1,-1.3893244803306424,weakest
2024-05-17,base_metal,AL,1,1.5121667663355962,absolute
2024-05-17,chemical_energy,SC,1,0.9640936789193217,strongest
2024-05-17,ferrous,RB,-1,-0.042877528735669274,absolute
2024-05-17,government_bond,T,1,1.4773305866274704,absolute
2024-05-24,agriculture,M,1,1.7781290289386869,strongest
2024-05-24,agriculture,LH,-1,-1.3072185477745462,weakest
2024-05-24,base_metal,AL,1,1.6018458587130542,absolute
2024-05-24,chemical_energy,UR,1,1.0874218592546896,strongest
2024-05-24,ferrous,RB,1,0.14298418228273158,absolute
2024-05-24,government_bond,T,1,1.5432305148496415,absolute
2024-05-31,agriculture,M,1,1.7733132223553212,strongest
2024-05-31,agriculture,LH,-1,-1.267928846624124,weakest
2024-05-31,base_metal,AL,1,1.6367398113887937,absolute
2024-05-31,chemical_energy,UR,1,1.1614152852959256,strongest
2024-05-31,ferrous,RB,-1,-0.09938904712691754,absolute
2024-05-31,government_bond,T,1,1.5678756888550476,absolute
2024-06-07,agriculture,M,1,1.777471520435592,strongest
2024-06-07,agriculture,LH,-1,-1.3743638436156367,weakest
2024-06-07,base_metal,AL,1,1.5864142165688047,absolute
2024-06-07,chemical_energy,UR,1,1.279378645820572,strongest
2024-06-07,ferrous,RB,1,0.07010186318617424,absolute
2024-06-07,government_bond,T,1,1.7024631519586815,absolute
2024-06-14,agriculture,M,1,1.7308052950933834,strongest
2024-06-14,agriculture,LH,-1,-1.2081906116925063,weakest
2024-06-14,base_metal,AL,1,1.248141716874737,absolute
2024-06-14,chemical_energy,UR,1,1.1065741378932483,strongest
2024-06-14,ferrous,RB,-1,-0.05174117934043584,absolute
2024-06-14,government_bond,T,1,1.6049523535744739,absolute
2024-06-21,agriculture,M,1,1.4953726082343386,strongest
2024-06-21,agriculture,LH,-1,-1.2828835713827607,weakest
2024-06-21,base_metal,AL,1,1.2285816742255478,absolute
2024-06-21,chemical_energy,UR,1,1.2124126165267006,strongest
2024-06-21,ferrous,RB,-1,-0.3677555177427468,absolute
2024-06-21,government_bond,T,1,1.7123823796001658,absolute
2024-06-28,agriculture,M,1,1.3882535396909599,strongest
2024-06-28,agriculture,LH,-1,-1.4051517334769255,weakest
2024-06-28,base_metal,AL,1,1.0667737541829214,absolute
2024-06-28,chemical_energy,UR,1,1.2191519241761712,strongest
2024-06-28,ferrous,RB,-1,-0.5959387924364565,absolute
2024-06-28,government_bond,T,1,1.8382952882253631,absolute
2024-07-05,agriculture,M,1,1.0439006865835865,strongest
2024-07-05,agriculture,AP,-1,-1.156510131784769,weakest
2024-07-05,base_metal,AL,1,1.1974574267524274,absolute
2024-07-05,chemical_energy,UR,1,1.1439965722943424,strongest
2024-07-05,ferrous,RB,-1,-0.4153306521105334,absolute
2024-07-05,government_bond,T,1,1.7856725313609394,absolute
2024-07-12,agriculture,M,1,0.5258729815838369,strongest
2024-07-12,agriculture,LH,-1,-1.1606770479861819,weakest
2024-07-12,base_metal,AL,1,0.9853752580472348,absolute
2024-07-12,chemical_energy,UR,1,0.868656707507539,strongest
2024-07-12,ferrous,RB,-1,-0.6459286079287042,absolute
2024-07-12,government_bond,T,1,1.7551874620711934,absolute
2024-07-19,agriculture,P,1,0.48096215200443343,strongest
2024-07-19,agriculture,C,-1,-1.2762046079047131,weakest
2024-07-19,base_metal,AL,1,0.8577755105338396,absolute
2024-07-19,chemical_energy,UR,1,0.6780280547427424,strongest
2024-07-19,ferrous,RB,-1,-0.5269029029620543,absolute
2024-07-19,government_bond,T,1,1.8105437206741886,absolute
2024-07-26,agriculture,P,1,0.4658664188701207,strongest
2024-07-26,agriculture,C,-1,-1.3255231845801498,weakest
2024-07-26,base_metal,AL,1,0.5978107912285776,absolute
2024-07-26,chemical_energy,UR,1,0.6502910734489401,strongest
2024-07-26,chemical_energy,FG,-1,-0.1569718172832989,weakest
2024-07-26,ferrous,RB,-1,-0.7815560985999442,absolute
2024-07-26,government_bond,T,1,1.9350898383074264,absolute
2024-08-02,agriculture,P,1,0.5441120161625894,strongest
2024-08-02,agriculture,AP,-1,-1.291500177554388,weakest
2024-08-02,base_metal,AL,1,0.54679986911119,absolute
2024-08-02,chemical_energy,UR,1,0.6261229010402068,strongest
2024-08-02,chemical_energy,FG,-1,-0.14111629776879317,weakest
2024-08-02,ferrous,RB,-1,-0.9608265931440442,absolute
2024-08-02,government_bond,T,1,1.9793774347404525,absolute
2024-08-09,agriculture,P,1,0.431303748108145,strongest
2024-08-09,agriculture,CF,-1,-1.6254840292502502,weakest
2024-08-09,base_metal,AL,1,0.44876786080931963,absolute
2024-08-09,chemical_energy,RU,1,0.3814581412998087,strongest
2024-08-09,chemical_energy,FG,-1,-0.4017521854580827,weakest
2024-08-09,ferrous,RB,-1,-1.237449850809755,absolute
2024-08-09,government_bond,T,1,2.0290526686108836,absolute
2024-08-16,agriculture,P,1,0.3689173082092249,strongest
2024-08-16,agriculture,CF,-1,-1.749075552530483,weakest
2024-08-16,base_metal,AL,1,0.5057948494433907,absolute
2024-08-16,chemical_energy,RU,1,0.5509631597797234,strongest
2024-08-16,chemical_energy,FG,-1,-0.7577041852247497,weakest
2024-08-16,ferrous,RB,-1,-1.3809794916626121,absolute
2024-08-16,government_bond,T,1,1.6830957081021714,absolute
2024-08-23,agriculture,P,1,0.6315102698769792,strongest
2024-08-23,agriculture,CF,-1,-1.5578701689625987,weakest
2024-08-23,base_metal,AL,1,0.7838777757957145,absolute
2024-08-23,chemical_energy,RU,1,0.6762468112200417,strongest
2024-08-23,chemical_energy,FG,-1,-0.7605687159760426,weakest
2024-08-23,ferrous,RB,-1,-1.06674819794337,absolute
2024-08-23,government_bond,T,1,1.7128368945534873,absolute
2024-08-30,agriculture,P,1,0.5308209598020524,strongest
2024-08-30,agriculture,CF,-1,-1.4295127275458746,weakest
2024-08-30,base_metal,AL,1,0.6930036365632506,absolute
2024-08-30,chemical_energy,RU,1,0.7174434239820913,strongest
2024-08-30,chemical_energy,FG,-1,-0.911641983849196,weakest
2024-08-30,ferrous,RB,-1,-0.9779395999040266,absolute
2024-08-30,government_bond,T,1,1.3590766225238964,absolute
2024-09-06,agriculture,P,1,0.388536351136994,strongest
2024-09-06,agriculture,CF,-1,-1.8252482467698627,weakest
2024-09-06,base_metal,AL,1,0.3954824157825101,absolute
2024-09-06,chemical_energy,RU,1,0.6014353401376215,strongest
2024-09-06,chemical_energy,FG,-1,-1.0002137723841573,weakest
2024-09-06,ferrous,RB,-1,-1.3497492302237197,absolute
2024-09-06,government_bond,T,1,1.709052310540907,absolute
2024-09-13,agriculture,P,1,0.2959104060338758,strongest
2024-09-13,agriculture,C,-1,-1.8983147120489683,weakest
2024-09-13,base_metal,AL,1,0.4258820672455508,absolute
2024-09-13,chemical_energy,RU,1,0.46989492558100654,strongest
2024-09-13,chemical_energy,FG,-1,-1.6080632714302425,weakest
2024-09-13,ferrous,RB,-1,-1.28201715294032,absolute
2024-09-13,government_bond,T,1,2.1572345810232596,absolute
2024-09-20,agriculture,P,1,0.6601594079668023,strongest
2024-09-20,agriculture,C,-1,-2.058949868117226,weakest
2024-09-20,base_metal,AL,1,0.4519693603755626,absolute
2024-09-20,chemical_energy,RU,1,0.6400714159228704,strongest
2024-09-20,chemical_energy,FG,-1,-1.5649295870873374,weakest
2024-09-20,ferrous,RB,-1,-1.2839436226276344,absolute
2024-09-20,government_bond,T,1,2.3836372210399186,absolute
2024-09-27,agriculture,P,1,1.002832946352923,strongest
2024-09-27,agriculture,C,-1,-1.926770102452706,weakest
2024-09-27,base_metal,AL,1,0.5514224452395159,absolute
2024-09-27,chemical_energy,RU,1,0.8360976067721096,strongest
2024-09-27,chemical_energy,FG,-1,-1.1753764521118668,weakest
2024-09-27,ferrous,RB,-1,-0.9530943783907952,absolute
2024-09-27,government_bond,T,1,1.453878713713091,absolute
2024-09-30,agriculture,P,1,0.968210080311438,strongest
2024-09-30,agriculture,C,-1,-1.8328610685630413,weakest
2024-09-30,base_metal,AL,1,0.5430543965424705,absolute
2024-09-30,chemical_energy,RU,1,1.126282765251773,strongest
2024-09-30,chemical_energy,FG,-1,-0.9773834839160298,weakest
2024-09-30,ferrous,RB,-1,-0.6192324705116858,absolute
2024-09-30,government_bond,T,1,1.447125156399428,absolute
2024-10-11,agriculture,P,1,1.348206009856819,strongest
2024-10-11,agriculture,C,-1,-1.8219502638401817,weakest
2024-10-11,base_metal,AL,1,0.6607526543075952,absolute
2024-10-11,chemical_energy,RU,1,0.7355767428500586,strongest
2024-10-11,chemical_energy,FG,-1,-1.122938692552264,weakest
2024-10-11,ferrous,RB,-1,-0.6529914805647652,absolute
2024-10-11,government_bond,T,1,1.625019914162977,absolute
2024-10-18,agriculture,P,1,1.1411273307537997,strongest
2024-10-18,agriculture,C,-1,-1.7845354702041896,weakest
2024-10-18,base_metal,AL,1,0.4610099201040061,absolute
2024-10-18,chemical_energy,RU,1,0.7959060986303689,strongest
2024-10-18,chemical_energy,FG,-1,-0.9710115265354133,weakest
2024-10-18,ferrous,RB,-1,-0.7298391984426332,absolute
2024-10-18,government_bond,T,1,1.746260903483504,absolute
2024-10-25,agriculture,P,1,1.5735370973596847,strongest
2024-10-25,agriculture,C,-1,-1.4699641924003202,weakest
2024-10-25,base_metal,AL,1,0.7115175246617095,absolute
2024-10-25,chemical_energy,RU,1,0.3740020266246099,strongest
2024-10-25,chemical_energy,SP,-1,-0.6927747736211752,weakest
2024-10-25,ferrous,RB,-1,-0.5611038917297422,absolute
2024-10-25,government_bond,T,1,1.6496770726433163,absolute
2024-11-01,agriculture,P,1,1.8215575334492895,strongest
2024-11-01,agriculture,C,-1,-1.2813413149269315,weakest
2024-11-01,base_metal,AL,1,0.7300227743444202,absolute
2024-11-01,chemical_energy,RU,1,0.4927276287069106,strongest
2024-11-01,chemical_energy,SC,-1,-0.8708962861997489,weakest
2024-11-01,ferrous,RB,-1,-0.5175194393827012,absolute
2024-11-01,government_bond,T,1,1.8923775839397867,absolute
2024-11-08,agriculture,P,1,2.0616796969548186,strongest
2024-11-08,agriculture,C,-1,-1.4761369680015284,weakest
2024-11-08,base_metal,AL,1,1.0410206262773352,absolute
2024-11-08,chemical_energy,RU,1,0.6550113026177905,strongest
2024-11-08,chemical_energy,SC,-1,-0.6783128119984912,weakest
2024-11-08,ferrous,RB,-1,-0.7300390666846032,absolute
2024-11-08,government_bond,T,1,1.9201182643532417,absolute
2024-11-15,agriculture,P,1,1.9479620291776696,strongest
2024-11-15,agriculture,C,-1,-1.701446796976524,weakest
2024-11-15,base_metal,AL,1,0.5440693357723964,absolute
2024-11-15,chemical_energy,RU,1,0.5110996021007941,strongest
2024-11-15,chemical_energy,FG,-1,-0.9277607113836661,weakest
2024-11-15,ferrous,RB,-1,-1.0529625178097188,absolute
2024-11-15,government_bond,T,1,1.8645151950763208,absolute
2024-11-22,agriculture,P,1,1.5490207820521262,strongest
2024-11-22,agriculture,C,-1,-1.5405399485756122,weakest
2024-11-22,base_metal,AL,1,0.42651955250957374,absolute
2024-11-22,chemical_energy,MA,1,0.382722438462291,strongest
2024-11-22,chemical_energy,FG,-1,-1.0978279398003468,weakest
2024-11-22,ferrous,RB,-1,-1.0931659958104818,absolute
2024-11-22,government_bond,T,1,1.8563575092289317,absolute
2024-11-29,agriculture,P,1,1.8443774458767557,strongest
2024-11-29,agriculture,C,-1,-1.7442032454228886,weakest
2024-11-29,base_metal,AL,1,0.5007410283046524,absolute
2024-11-29,chemical_energy,RU,1,0.6243651673785114,strongest
2024-11-29,chemical_energy,FG,-1,-1.0019349541342728,weakest
2024-11-29,ferrous,RB,-1,-1.1175305607291048,absolute
2024-11-29,government_bond,T,1,1.90597113288278,absolute
2024-12-06,agriculture,P,1,1.948182229787565,strongest
2024-12-06,agriculture,C,-1,-1.9690398787706669,weakest
2024-12-06,base_metal,AL,1,0.48739362033479977,absolute
2024-12-06,chemical_energy,RU,1,0.9002334635817411,strongest
2024-12-06,chemical_energy,FG,-1,-1.1376593000027762,weakest
2024-12-06,ferrous,RB,-1,-1.3002764523609824,absolute
2024-12-06,government_bond,T,1,2.22331902617407,absolute
2024-12-13,agriculture,P,1,1.8876837432707783,strongest
2024-12-13,agriculture,C,-1,-1.6961322395856282,weakest
2024-12-13,base_metal,AL,1,0.597246612353526,absolute
2024-12-13,chemical_energy,RU,1,0.9143741337823365,strongest
2024-12-13,chemical_energy,FG,-1,-1.5369307239075127,weakest
2024-12-13,ferrous,RB,-1,-1.1359629152844775,absolute
2024-12-13,government_bond,T,1,2.397899372217319,absolute
2024-12-20,agriculture,P,1,1.6252148182801833,strongest
2024-12-20,agriculture,C,-1,-1.871572026552616,weakest
2024-12-20,base_metal,AL,1,0.4666467673257247,absolute
2024-12-20,chemical_energy,RU,1,0.6545247795560611,strongest
2024-12-20,chemical_energy,FG,-1,-1.425523441749205,weakest
2024-12-20,ferrous,RB,-1,-1.3982420201937413,absolute
2024-12-20,government_bond,T,1,2.4863854838972363,absolute
2024-12-27,agriculture,P,1,1.708284397590964,strongest
2024-12-27,agriculture,C,-1,-1.4475056559257242,weakest
2024-12-27,base_metal,AL,1,0.30660759537758503,absolute
2024-12-27,chemical_energy,RU,1,0.6751257051974646,strongest
2024-12-27,chemical_energy,FG,-1,-1.2381036461010555,weakest
2024-12-27,ferrous,RB,-1,-1.2390252061973583,absolute
2024-12-27,government_bond,T,1,2.2941649186572337,absolute
2025-01-03,agriculture,P,1,1.4925307376209072,strongest
2025-01-03,agriculture,C,-1,-1.2979749908387128,weakest
2025-01-03,base_metal,AL,1,0.21139532908053923,absolute
2025-01-03,chemical_energy,MA,1,0.500765723987486,strongest
2025-01-03,chemical_energy,FG,-1,-1.4076998563460013,weakest
2025-01-03,ferrous,RB,-1,-1.3460147507046065,absolute
2025-01-03,government_bond,T,1,2.4407224140898953,absolute
2025-01-10,agriculture,P,1,1.4268399625582715,strongest
2025-01-10,agriculture,C,-1,-1.3926377380345554,weakest
2025-01-10,base_metal,AL,1,0.12677649177592484,absolute
2025-01-10,chemical_energy,SC,1,0.3677550815041395,strongest
2025-01-10,chemical_energy,FG,-1,-1.4673858960979667,weakest
2025-01-10,ferrous,RB,-1,-1.4688286505590216,absolute
2025-01-10,government_bond,T,1,2.2600782361599614,absolute
2025-01-17,agriculture,P,1,1.449947204964631,strongest
2025-01-17,agriculture,CF,-1,-1.2361313073610765,weakest
2025-01-17,base_metal,AL,1,0.3626188812643089,absolute
2025-01-17,chemical_energy,SC,1,0.8252969924441025,strongest
2025-01-17,chemical_energy,FG,-1,-1.165088354692121,weakest
2025-01-17,ferrous,RB,-1,-1.1755910516307666,absolute
2025-01-17,government_bond,T,1,2.147489714431037,absolute
2025-01-24,agriculture,P,1,1.20288126286712,strongest
2025-01-24,agriculture,CF,-1,-1.2187464089446358,weakest
2025-01-24,base_metal,AL,1,0.39847010079018996,absolute
2025-01-24,chemical_energy,SC,1,0.5353561291471786,strongest
2025-01-24,chemical_energy,FG,-1,-1.0173767983920563,weakest
2025-01-24,ferrous,RB,-1,-1.0534098884489878,absolute
2025-01-24,government_bond,T,1,2.2485770670397778,absolute
2025-01-27,agriculture,P,1,1.325232851540925,strongest
2025-01-27,agriculture,CF,-1,-1.117110972169096,weakest
2025-01-27,base_metal,AL,1,0.3926168498716421,absolute
2025-01-27,chemical_energy,SC,1,0.5942734904274669,strongest
2025-01-27,chemical_energy,FG,-1,-1.0712279586838973,weakest
2025-01-27,ferrous,RB,-1,-1.036157452379738,absolute
2025-01-27,government_bond,T,1,2.3014368508183303,absolute
2025-02-07,agriculture,P,1,1.4959374749672814,strongest
2025-02-07,agriculture,CF,-1,-1.4236981187192286,weakest
2025-02-07,base_metal,AL,1,0.5612126143532834,absolute
2025-02-07,chemical_energy,SC,1,0.5957705981703874,strongest
2025-02-07,chemical_energy,FG,-1,-1.1627128275656227,weakest
2025-02-07,ferrous,RB,-1,-1.1092532078169899,absolute
2025-02-07,government_bond,T,1,2.315425756193424,absolute
2025-02-14,agriculture,P,1,1.5206299441315774,strongest
2025-02-14,agriculture,CF,-1,-1.4171278206804638,weakest
2025-02-14,base_metal,AL,1,0.5811477136297867,absolute
2025-02-14,chemical_energy,RU,1,0.664482443862231,strongest
2025-02-14,chemical_energy,FG,-1,-1.5412110198111761,weakest
2025-02-14,ferrous,RB,-1,-1.3310655036416876,absolute
2025-02-14,government_bond,T,1,2.004763675731498,absolute
2025-02-21,agriculture,P,1,1.9094866724916075,strongest
2025-02-21,agriculture,CF,-1,-1.3674252303967935,weakest
2025-02-21,base_metal,AL,1,0.5997726424264129,absolute
2025-02-21,chemical_energy,RU,1,0.7402941253319328,strongest
2025-02-21,chemical_energy,FG,-1,-1.3889826979634057,weakest
2025-02-21,ferrous,RB,-1,-1.023265406156647,absolute
2025-02-21,government_bond,T,1,1.602943823020416,absolute
2025-02-28,agriculture,P,1,1.7249135646740394,strongest
2025-02-28,agriculture,CF,-1,-1.5294285158542313,weakest
2025-02-28,base_metal,AL,1,0.5253363682312987,absolute
2025-02-28,chemical_energy,RU,1,0.7088071189502138,strongest
2025-02-28,chemical_energy,FG,-1,-1.499893037596043,weakest
2025-02-28,ferrous,RB,-1,-1.0438947566569015,absolute
2025-02-28,government_bond,T,1,1.7205359018375108,absolute
2025-03-07,agriculture,P,1,1.6357305434168696,strongest
2025-03-07,agriculture,CF,-1,-1.703612443209064,weakest
2025-03-07,base_metal,AL,1,0.6232193016470503,absolute
2025-03-07,chemical_energy,RU,1,0.49949234717603774,strongest
2025-03-07,chemical_energy,FG,-1,-1.4150584194016027,weakest
2025-03-07,ferrous,RB,-1,-1.0669835989899,absolute
2025-03-07,government_bond,T,1,1.3171349905357719,absolute
2025-03-14,agriculture,P,1,1.4958007916945084,strongest
2025-03-14,agriculture,CF,-1,-1.5737755886620952,weakest
2025-03-14,base_metal,AL,1,0.6272190227388607,absolute
2025-03-14,chemical_energy,RU,1,0.41702478019509454,strongest
2025-03-14,chemical_energy,FG,-1,-1.3770992526754908,weakest
2025-03-14,ferrous,RB,-1,-1.0089692755905635,absolute
2025-03-14,government_bond,T,1,1.3308394756779574,absolute
2025-03-21,agriculture,P,1,1.3301364139766476,strongest
2025-03-21,agriculture,CF,-1,-1.6280022912290975,weakest
2025-03-21,base_metal,AL,1,0.42234601298255253,absolute
2025-03-21,chemical_energy,RU,1,0.26581798268516477,strongest
2025-03-21,chemical_energy,FG,-1,-1.2841473185377767,weakest
2025-03-21,ferrous,RB,-1,-1.0667863597404903,absolute
2025-03-21,government_bond,T,1,1.1193903034943822,absolute
2025-03-28,agriculture,P,1,1.1859464612539805,strongest
2025-03-28,agriculture,CF,-1,-1.5620096005119115,weakest
2025-03-28,base_metal,AL,1,0.3395854957901528,absolute
2025-03-28,chemical_energy,RU,1,0.04955533292497204,strongest
2025-03-28,chemical_energy,FG,-1,-1.190379892341726,weakest
2025-03-28,ferrous,RB,-1,-0.7006738470657573,absolute
2025-03-28,government_bond,T,1,1.334358690590213,absolute
2025-04-03,agriculture,P,1,1.1391405548341205,strongest
2025-04-03,agriculture,CF,-1,-1.6507854982928396,weakest
2025-04-03,base_metal,AL,1,0.20527165829640162,absolute
2025-04-03,chemical_energy,UR,1,0.13720307549766514,strongest
2025-04-03,chemical_energy,FG,-1,-1.0886632606589501,weakest
2025-04-03,ferrous,RB,-1,-0.9591486170657975,absolute
2025-04-03,government_bond,T,1,1.473064420348731,absolute
2025-04-11,agriculture,P,1,0.9573741564322612,strongest
2025-04-11,agriculture,CF,-1,-1.8813989367644977,weakest
2025-04-11,base_metal,AL,-1,-0.06274603679237664,absolute
2025-04-11,chemical_energy,UR,1,0.1752123859961737,strongest
2025-04-11,chemical_energy,SP,-1,-1.0544914279422037,weakest
2025-04-11,ferrous,RB,-1,-0.8934505415396721,absolute
2025-04-11,government_bond,T,1,1.6193272735215223,absolute
2025-04-18,agriculture,P,1,0.9172616694173775,strongest
2025-04-18,agriculture,CF,-1,-2.0929861575267124,weakest
2025-04-18,base_metal,AL,-1,-0.3073290568463647,absolute
2025-04-18,chemical_energy,FG,-1,-1.3615794933989591,weakest
2025-04-18,ferrous,RB,-1,-1.0612667189504261,absolute
2025-04-18,government_bond,T,1,1.585434913953467,absolute
2025-04-25,agriculture,P,1,1.1321529752221975,strongest
2025-04-25,agriculture,CF,-1,-2.026180661579973,weakest
2025-04-25,base_metal,AL,-1,-0.35261052781856683,absolute
2025-04-25,chemical_energy,FG,-1,-1.32499801469241,weakest
2025-04-25,ferrous,RB,-1,-1.1045068851665145,absolute
2025-04-25,government_bond,T,1,1.3993961284376526,absolute
2025-04-30,agriculture,P,1,1.1207576535522497,strongest
2025-04-30,agriculture,CF,-1,-1.9232658623222354,weakest
2025-04-30,base_metal,AL,-1,-0.32102006195327437,absolute
2025-04-30,chemical_energy,FG,-1,-1.504096158997541,weakest
2025-04-30,ferrous,RB,-1,-1.2260336411715844,absolute
2025-04-30,government_bond,T,1,1.4053424587381904,absolute
2025-05-09,agriculture,P,1,0.9506480949207509,strongest
2025-05-09,agriculture,CF,-1,-1.735317937037522,weakest
2025-05-09,base_metal,AL,-1,-0.36422590537147115,absolute
2025-05-09,chemical_energy,FG,-1,-1.7068791252277753,weakest
2025-05-09,ferrous,RB,-1,-1.3430951065984036,absolute
2025-05-09,government_bond,T,1,1.4731730223187913,absolute
2025-05-16,agriculture,P,1,1.0491987261166371,strongest
2025-05-16,agriculture,CF,-1,-1.3363949233874133,weakest
2025-05-16,base_metal,AL,-1,-0.3308009529420568,absolute
2025-05-16,chemical_energy,FG,-1,-1.889023738572133,weakest
2025-05-16,ferrous,RB,-1,-1.3329650405662021,absolute
2025-05-16,government_bond,T,1,1.404005939517926,absolute
2025-05-23,agriculture,P,1,1.0442315585382438,strongest
2025-05-23,agriculture,M,-1,-1.282518024511309,weakest
2025-05-23,base_metal,AL,-1,-0.26074530590902467,absolute
2025-05-23,chemical_energy,FG,-1,-1.9370379207460398,weakest
2025-05-23,ferrous,RB,-1,-1.3163500243789412,absolute
2025-05-23,government_bond,T,1,1.3532365035420229,absolute
2025-05-30,agriculture,P,1,0.9624239157285673,strongest
2025-05-30,agriculture,CF,-1,-1.3228870843023643,weakest
2025-05-30,base_metal,AL,-1,-0.4153175530380286,absolute
2025-05-30,chemical_energy,FG,-1,-2.0472171806793957,weakest
2025-05-30,ferrous,RB,-1,-1.5515195792816154,absolute
2025-05-30,government_bond,T,1,1.310915508073068,absolute
2025-06-06,agriculture,P,1,1.0259545457889772,strongest
2025-06-06,agriculture,CF,-1,-1.402796275102501,weakest
2025-06-06,base_metal,AL,-1,-0.3916456420281886,absolute
2025-06-06,chemical_energy,FG,-1,-2.1949623969107344,weakest
2025-06-06,ferrous,RB,-1,-1.6166571767891658,absolute
2025-06-06,government_bond,T,1,1.3649440453981196,absolute
2025-06-13,agriculture,P,1,0.877436550994081,strongest
2025-06-13,agriculture,CF,-1,-1.10772381844972,weakest
2025-06-13,base_metal,AL,-1,-0.5142927666222582,absolute
2025-06-13,chemical_energy,FG,-1,-2.2320126334493495,weakest
2025-06-13,ferrous,RB,-1,-1.493055475881217,absolute
2025-06-13,government_bond,T,1,1.3827203681299993,absolute
2025-06-20,agriculture,P,1,1.1418591369247466,strongest
2025-06-20,agriculture,C,-1,-1.1361346858941168,weakest
2025-06-20,base_metal,AL,-1,-0.388557494116221,absolute
2025-06-20,chemical_energy,SC,1,0.35662439369945076,strongest
2025-06-20,chemical_energy,FG,-1,-2.2395843180495207,weakest
2025-06-20,ferrous,RB,-1,-1.3754467108434758,absolute
2025-06-20,government_bond,T,1,1.3150596695241572,absolute
2025-06-27,agriculture,P,1,1.2189944177236054,strongest
2025-06-27,agriculture,C,-1,-1.1476378111975103,weakest
2025-06-27,base_metal,AL,1,0.07779062532108957,absolute
2025-06-27,chemical_energy,FG,-1,-1.9428358768016567,weakest
2025-06-27,ferrous,RB,-1,-1.307058416829643,absolute
2025-06-27,government_bond,T,1,1.2575922100732566,absolute
2025-07-04,agriculture,P,1,1.2054775437056524,strongest
2025-07-04,agriculture,C,-1,-1.4145704617175163,weakest
2025-07-04,base_metal,AL,1,0.07210539217193741,absolute
2025-07-04,chemical_energy,FG,-1,-1.768524691506335,weakest
2025-07-04,ferrous,RB,-1,-1.0411252019566766,absolute
2025-07-04,government_bond,T,1,1.1824688715857987,absolute
2025-07-11,agriculture,P,1,1.19601841929669,strongest
2025-07-11,agriculture,C,-1,-1.569319896713387,weakest
2025-07-11,base_metal,AL,1,0.11165146502128374,absolute
2025-07-11,chemical_energy,FG,-1,-1.6650760664758102,weakest
2025-07-11,ferrous,RB,-1,-0.9873553336574749,absolute
2025-07-11,government_bond,T,1,1.1276514314208226,absolute
